Index,ISIN,Name,Issuance_Date,Maturity_Date,Term,TTM,Volume,Peril_Type,Peril_Types,Peril_Type_Dummy,Peril_Region,Peril_Regions,Peril_Region_Dummy,NA_EQ,NA_Hurricane,NA_Winterstorm,NA_Windstorm,JP_EQ,JP_Hurricane,JP_Winterstorm,JP_Windstorm,EU_EQ,EU_Winterstorm,EU_Windstorm,AUS_EQ,AUS_Hurricane,LA_EQ,LA_Hurricane,Trigger_Type,Trigger_Type_Dummy,Rating,Rating_Dummy,Rating_Grade,Rating_Grade_Dummy,EL,Spread_Primary,Spread_Secondary,Price_Primary,Price_Secondary,Ref_Date
2659,XS1534122194,Horse Capital I DAC A,2016-12-19,2020-06-15,41.89,11.61,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,132.0,400.0,400.0,100.0,101.49,2019-06-28
2660,XS1534122194,Horse Capital I DAC A,2016-12-19,2020-06-15,41.89,8.52,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,132.0,400.0,400.0,100.0,101.8,2019-09-30
2661,XS1534122194,Horse Capital I DAC A,2016-12-19,2020-06-15,41.89,5.49,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,132.0,400.0,400.0,100.0,101.36,2019-12-31
2662,XS1534122194,Horse Capital I DAC A,2016-12-19,2020-06-15,41.89,2.5,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,132.0,400.0,400.0,100.0,100.59,2020-03-31
2663,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,38.53,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,100.52,2017-03-31
2664,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,35.54,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,100.33,2017-06-30
2665,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,32.55,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,100.35,2017-09-29
2666,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,29.56,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,100.62,2017-12-29
2667,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,26.6,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,100.88,2018-03-29
2668,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,23.57,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,101.16,2018-06-29
2669,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,20.58,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,300.0,625.0,600.0,100.0,101.36,2018-09-28
2670,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,17.49,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,101.62,2018-12-31
2671,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,14.6,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,101.77,2019-03-29
2672,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,11.61,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,102.17,2019-06-28
2673,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,8.52,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,102.65,2019-09-30
2674,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,5.49,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,102.32,2019-12-31
2675,XS1534122434,Horse Capital I DAC B,2016-12-19,2020-06-15,41.89,2.5,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,290.0,625.0,625.0,100.0,100.81,2020-03-31
2676,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,38.53,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,100.48,2017-03-31
2677,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,35.54,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,99.93,2017-06-30
2678,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,32.55,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,100.2,2017-09-29
2679,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,29.56,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,100.72,2017-12-29
2680,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,26.6,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,101.25,2018-03-29
2681,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,23.57,88.42,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,101.8,2018-06-29
2682,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,20.58,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,600.0,1200.0,1200.0,100.0,102.09,2018-09-28
2683,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,17.49,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,102.7,2018-12-31
2684,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,14.6,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,103.21,2019-03-29
2685,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,11.61,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,103.95,2019-06-28
2686,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,8.52,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,104.84,2019-09-30
2687,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,5.49,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,104.22,2019-12-31
2688,XS1534122517,Horse Capital I DAC C,2016-12-19,2020-06-15,41.89,2.5,85.0,Other,1.0,0.0,Europe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indemnity,1.0,NR,0.0,NR,0.0,590.0,1200.0,1200.0,100.0,101.34,2020-03-31
2689,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,33.53,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,690.0,700.0000000000001,100.0,100.21,2017-09-29
2690,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,30.54,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,690.0,700.0000000000001,100.0,100.68,2017-12-29
2691,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,27.58,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,690.0,700.0000000000001,100.0,100.64,2018-03-29
2692,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,24.56,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,690.0,700.0000000000001,100.0,100.92,2018-06-29
2693,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,21.57,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,690.0,700.0000000000001,100.0,100.76,2018-09-28
2694,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,18.48,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0000000000001,100.0,100.46,2018-12-31
2695,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,15.58,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0000000000001,100.0,100.46,2019-03-29
2696,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,12.59,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0000000000001,100.0,100.41,2019-06-28
2697,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,9.5,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0,100.0,100.35,2019-09-30
2698,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,6.48,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0,100.0,100.35,2019-12-31
2699,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,3.49,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0,100.0,83.75,2020-03-31
2700,XS1641101172,IBRD CAR 111 A,2017-07-07,2020-07-15,36.3,0.49,225.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,357.0,690.0,690.0,100.0,100.25,2020-06-30
2701,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,33.53,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,800.0,1150.0,1200.0,100.0,100.28,2017-09-29
2702,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,30.54,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,800.0,1150.0,1200.0,100.0,100.46,2017-12-29
2703,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,27.58,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,800.0,1150.0,1200.0,100.0,100.54,2018-03-29
2704,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,24.56,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,800.0,1150.0,1200.0,100.0,98.43,2018-06-29
2705,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,21.57,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,800.0,1150.0,1200.0,100.0,95.5,2018-09-28
2706,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,18.48,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,77.5,2018-12-31
2707,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,15.58,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,84.5,2019-03-29
2708,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,12.59,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,39.0,2019-06-28
2709,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,9.5,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,59.0,2019-09-30
2710,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,6.48,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,98.5,2019-12-31
2711,XS1641101503,IBRD CAR 112 B,2017-07-07,2020-07-15,36.3,3.49,95.0,Other,1.0,0.0,"North America, Europe, Japan, Other",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,774.0,1150.0,1150.0,100.0,12.5,2020-03-31
2712,XS1654184842,IBRD CAR 113 A,2017-08-04,2020-08-11,36.26,34.42,150.0,"Hurricane, EQ",2.0,0.0,Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Parametric,0.0,NR,0.0,NR,0.0,300.0,450.0,500.0,100.0,11.76,2017-09-29
2713,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,26.7,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,600.0,930.0,900.0,100.0,100.2,2017-09-29
2714,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,23.7,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,600.0,930.0,900.0,100.0,99.64,2017-12-29
2715,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,20.75,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,600.0,930.0,900.0,100.0,98.02,2018-03-29
2716,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,17.72,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,600.0,930.0,900.0,100.0,99.82,2018-06-29
2717,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,14.73,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,600.0,930.0,900.0,100.0,101.56,2018-09-28
2718,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,11.64,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,577.0,930.0,930.0,100.0,100.1,2018-12-31
2719,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,8.75,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,577.0,930.0,930.0,100.0,98.4,2019-03-29
2720,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,5.75,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,577.0,930.0,930.0,100.0,98.13,2019-06-28
2721,XS1654183364,IBRD CAR 114 B,2017-08-04,2019-12-20,28.54,2.66,100.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,577.0,930.0,930.0,100.0,101.01,2019-09-30
2722,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,26.7,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,590.0,600.0,100.0,101.27,2017-09-29
2723,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,23.7,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,590.0,600.0,100.0,101.22,2017-12-29
2724,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,20.75,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,590.0,600.0,100.0,99.88,2018-03-29
2725,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,17.72,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,590.0,600.0,100.0,99.84,2018-06-29
2726,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,14.73,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,400.0,590.0,600.0,100.0,99.72,2018-09-28
2727,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,11.64,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,396.00000000000006,590.0,590.0,100.0,100.28,2018-12-31
2728,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,8.75,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,396.00000000000006,590.0,590.0,100.0,99.48,2019-03-29
2729,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,5.75,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,396.00000000000006,590.0,590.0,100.0,98.99,2019-06-28
2730,XS1654184099,IBRD CAR 115 C,2017-08-04,2019-12-20,28.54,2.66,110.0,Hurricane,1.0,0.0,North America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,396.0,590.0,590.0,100.0,98.83,2019-09-30
2731,XS1761694949,IBRD CAR 116,2018-02-07,2021-02-15,36.3,34.65,500.0,EQ,1.0,0.0,Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Parametric,0.0,NR,0.0,NR,0.0,100.0,250.0,300.0,100.0,100.35,2018-03-29
